Date,price,log_return,volatility_20d,mean_return_20d,ma_50,price_ma_ratio
2024-05-23,22967.650390625,0.01623413013834582,0.007028770958307941,0.0013227677533023375,22332.4069921875,1.0284449140954544
2024-05-24,22957.099609375,-0.00045948127907615604,0.007039737511563217,0.0012229563211435803,22342.06796875,1.0275279639058141
2024-05-27,22932.44921875,-0.0010743358183047916,0.006898572228542532,0.0007957911653633503,22350.8459375,1.0260215332733422
2024-05-28,22888.150390625,-0.00193357757447097,0.006706476705822675,0.00103340869009578,22361.9559375,1.0235307883888007
2024-05-29,22704.69921875,-0.0080474093408375,0.006656857502490842,0.0001351740557777318,22369.3359375,1.0149920982092184
2024-05-30,22488.650390625,-0.00956116224385675,0.006994400025871638,-0.0002576856441500838,22379.1549609375,1.0048927419233935
2024-05-31,22530.69921875,0.0018680341105537352,0.006993625673189359,-0.00026007775529870894,22386.8359375,1.0064262444970624
2024-06-03,23263.900390625,0.03202403067452011,0.009836728370901713,0.0017230718791714432,22411.646953125,1.0380272560638906
2024-06-04,21884.5,-0.06112419596275757,0.017168074588189943,-0.0012593367889022899,22408.22296875,0.9766280900774518
2024-06-05,22620.349609375,0.03307130264902321,0.01874518856179743,0.0007075573263219208,22424.2809765625,1.0087435861607972
2024-06-06,22821.400390625,0.008848783029735371,0.018831837069257288,0.0011499964778086895,22443.9269921875,1.016818509459993
2024-06-07,23290.150390625,0.02033183181806326,0.01886422345372384,0.0029460887185451573,22469.491015625,1.036523273910803
2024-06-10,23259.19921875,-0.0013298220789751808,0.018884284932846787,0.002657617638463397,22492.74,1.0340758493073765
2024-06-11,23264.849609375,0.00024290193115634738,0.018891862492703256,0.0025591368017720325,22517.9430078125,1.03316939745799
2024-06-12,23322.94921875,0.002494199810096445,0.018882136809804263,0.002427090928495174,22541.928984375,1.0346474445428502
2024-06-13,23398.900390625,0.0032512085635553246,0.018867621105469082,0.002628596543459177,22563.368984375,1.0370304366705434
2024-06-14,23465.599609375,0.0028464728647632507,0.018806151224042267,0.002315135030703773,22583.4409765625,1.0390621886951603
2024-06-18,23557.900390625,0.0039257349959185015,0.018809392602969245,0.002372687413686616,22605.53296875,1.042129837115168
2024-06-19,23516.0,-0.0017801967265448713,0.01883178882833973,0.0021437709154152255,22627.1599609375,1.039281997413593
2024-06-20,23567.0,0.0021663878659495613,0.018830595363448673,0.002099741871342857,22648.206953125,1.0405680259270247
2024-06-21,23501.099609375,-0.0028002164622532473,0.0185576604349507,0.0011480245413129037,22667.9549609375,1.036754292562925
2024-06-24,23537.849609375,0.0015625352218749532,0.018553949462048813,0.0012491253663604591,22685.3859375,1.0375776578905735
2024-06-25,23721.30078125,0.007763664467508334,0.01860088708628266,0.0016910253806511153,22706.956953125,1.0446710596324709
